tweet	sentiment	description	lon	lat	date	number
“@jenny_albertt: my biggest fear is dying in a car accident that doesn't destroy my phone” fucking a right.	sadness	 trapped hopeless broken ignored overwhelmed 	-71.937835	42.61157	2014-10-01	5954
“@jgdagod: everybody gone be in school updating they phone off school wifi” rs 😂😂😂😂😂	sadness	 discouraged undecided lonely neglected alone 	-78.467183	35.652786	2014-09-17	5955
“@joleymichael: probably the worst idea to open up @oldrowofficial's twitter on my laptop during a lecture.” 😂	sadness	 trapped helpless devastated unhappy miserable 	-90.888328	30.498184	2014-09-25	5956
“@jordanmcbrayer: frick i broke my front camera” were you taking a selfie	sadness	 unhappy broken broke embarrassed ashamed helpless 	-84.134223	34.270686	2014-09-24	5957
“@justamiris_: when people don't answer the phone 😒 this is an emergency.”😩	sadness	 betrayed embarrassed guilty awful unwanted 	-84.386496	33.757815	2014-09-24	5958
“@kaiskew43: i hate when my grandma flirts with her boyfriend on the phone at the dinner table” lmfao	sadness	 unloved embarrassed helpless alone upset lonely 	-79.388494	43.674137	2014-09-20	5959
“@kaitlinbrook03: i'm just now receiving messages from 8 days ago😳”your phone updated?	sadness	 unloved ignored ashamed embarrassed down 	-82.864691	31.303178	2014-09-18	5960
“@kayyykaayy: “@500daysofsherry: ios 8 literally made my phone type like it's on a molly. like wth”😂” 😂😂	joy	 refreshed accomplished butterflies satisfied productive 	-74.20389	40.92975	2014-09-29	5961
“@kelseybby808: @taniaasii @_imvry maybe if ya answered ur phone jumba” maybe if you called 😴😂	sadness	 neglected ignored down invisible unwanted 	-157.814418	21.293069	2014-09-23	5962
“@keraimani_xox: do ee call you on a 0207 number”das home phone	sadness	 unhappy undecided unloved down embarrassed 	0.068935	51.494797	2014-09-05	5963
“@king_kane50: just got off the phone with the bros @b2nyce @showtime_mckay they ready for this season” #hoiball can't wait!	anticipation	 pumped stoked anticipation focused ready 	-93.632296	41.565241	2014-09-29	5964
“@kingnocrown_: i be thinking im special when my phone vibrates... i look at it and it's freaking remind 101.”!!!!	sadness	 embarrassed ashamed regret broken conflicted sadness 	-87.034426	34.581957	2014-09-26	5965
“@kipper_mckee: bout to just launch my fucking phone in the damn road”lmaoo	anger	 irritated aggravated rage pissed pissedoff frustrated mad fedup 	-81.924531	28.042623	2014-09-06	5966
“@kylethomasm14: platt lane phone shop is the worst phone shop i've come across” probs cos it's on platt lane	sadness	 devastated down useless helpless embarrassed 	-3.053342	53.41077	2014-09-16	5967
“@ladystephvnny: when your phone is so dry you wonder is the message app is broken”	anger	 furious anger rage frustrated irritated annoyed 	-73.991432	40.735965	2014-09-29	5968
“@leechunghin: phone on 10% lazy to charge😂” ipod on 5% lazy to charge zz	disgust	 rough regret meh boredom hungover 	101.50015	2.7969	2014-09-17	5969
“@libby_tuck: if anyone has seen michelles phone pls favorite this or txt me thanks” found it no worries	sadness	 invisible unhappy unloved nostalgic hopeless 	-83.675788	41.708184	2014-09-29	5970
“@lizbethphillips: phone finally updated thank you didn't loose my stuff” i lost half my music. 😣😣😣😒	joy	 calm productive content satisfied accomplished 	-96.769557	34.085678	2014-09-26	5971
“@ll_kool_a: let me use your phone upgrade so i know it's trill” you got it 😾	sadness	 ignored betrayed guilty hopeless broken embarrassed 	-119.037377	35.32799	2014-09-20	5972
"“@loveeeally: i swear i'm always playing fifa 14 on my phone, seriously addicted lol” your good now?"	sadness	 invisible unappreciated upset miserable unloved 	-121.658057	36.690214	2014-09-30	5973
“@lundiee_: my phone stays dry and died how is that possible ?” it died of loneliness.	sadness	 unloved devastated ashamed grief awful 	-121.313201	38.567116	2014-10-01	5974
“@madi_kieferr: just cracked my phone..why do bad things happen to good people 😩😩😩😩😩😩” that happened to me today too	anger	 bummed angry irritated grumpy fedup 	-96.566397	32.904619	2014-09-30	5975
“@madifry_: i constantly change the brightness on my phone bc i'm never happy.”	anger	 aggravated enraged mad offended irritated 	-76.902783	39.903061	2014-09-03	5976
“@makeupbymandy24: thank you ios 8 for making my phone spaz out thank you so much !!!!!!” same	trust	 appreciated grateful special honored hope 	-117.262193	34.109964	2014-09-24	5977
“@malikbomaye: “@cali_stylejas: my phone gone die before i get home”😐” whaaat?	sadness	 unloved devastated alone trapped stressed 	-118.355764	34.018333	2014-09-20	5978
“@mathenashley: @sedyrra answer your phone before i kill you.” middle finger emoji	sadness	 ignored hopeless embarrassed guilty useless 	-120.022614	47.845026	2014-09-06	5979
“@megaplaydoe: y'all ńiggas stupid buying the same phone over and over for more money cause the improve a few things” fr	disgust	 boredom horrible terrible regret cheated dumb 	-71.058042	42.428045	2014-09-10	5980
“@merdiebird818: shout out to @sgfuehring for being a real pal and lending me her laptop since mine is donezo ❌💻” 🏆	trust	 appreciated professional honored kind spoiled crafty 	-88.329157	41.849162	2014-09-03	5981
“@micahlynnnn: don't ever flex on me then try and text my fucking phone 😴”	anger	 irritated pissedoff fedup pissed aggravated annoyed 	-90.95161	30.195272	2014-09-13	5982
“@michelle34reyes: can't believe i dropped my phone 😭😠😒” ehh it happens	sadness	 devastated embarrassed sadness broken broke 	-117.488483	34.09962	2014-09-20	5983
“@migueladanmaya: @sabinaanne1 dont remind me :(((” no phone? lo siento	sadness	 upset broken ignored sadness unloved unwanted 	-111.02998	32.337849	2014-09-13	5984
“@mixed_love2: @aurielle24 you never texted me back” phone off until pay day 😒 dm me	sadness	 neglected hopeless upset useless ignored unloved ashamed sadness 	-76.975175	38.254532	2014-09-20	5985
“@mxkxl: i love singing to people” not what you said on the phone 😒	sadness	 embarrassed conflicted invisible guilty betrayed unloved 	-117.310934	34.142519	2014-09-27	5986
“@myasamm: @vintagethug_ @ash_thaone 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂” he ain't answering my phone calls 😂😤👊	sadness	 neglected ignored unloved devastated incomplete useless 	-95.547573	30.7096	2014-09-19	5987
“@naneezy__: my phone goes everywhere with me 😂😌📲” yeah same with everybody else	sadness	 trapped alone neglected broken guilty 	-79.922284	40.363672	2014-09-10	5988
“@nashgrier: i got my phone fixed” are u ever gonna stop breaking it?	sadness	 hopeless unhappy regret devastated ignored 	-87.589139	37.824333	2014-09-10	5989
“@nenib00: thank you apple store for fixing my phone! and thank goodness for insurance!” yes yes yes to apple insurance 👏🙌 #hasslefree	joy	 fabulous ecstatic spoiled fantastic welcome lucky loved 	-73.932423	40.759547	2014-09-01	5990
“@niallofficial: hello jetlag ! thanks for waking me !” really you tweet as soon as i lock my phone to go to bed okay niall cool 👍	joy	 relieved fabulous content fantastic welcome satisfied 	-74.537599	39.469756	2014-09-01	5991
“@nicoleborja__: jaslyn is always on the phone” i knw .. any chance i get to talk to the boy i love i take it  😍	sadness	 hopeless conflicted alone ignored nostalgic 	-98.62347	29.586315	2014-09-05	5992
“@noplay_thang: @molly2ckold i'm sooo shittyy my phone will not let me see it 😩😩😩”get somebody phone it's nice 💯	sadness	 devastated hopeless ignored broke unloved sadness 	-85.381446	40.173923	2014-09-05	5993
“@nvdeshd: *gets a phone call*  bae: who calling us? tell them we busy😒  me: 😍😁ard ma”	sadness	 ignored unwanted ashamed betrayed embarrassed 	-92.165017	32.535817	2014-09-06	5994
“@ogstroud__: fuuuuuuckkkkkkk. cacked my phone even more. wtf is life? & no one better say ball is life” ball is life	disgust	 boredom terrible horrible nauseous awful 	-96.566265	32.861011	2014-09-28	5995
“@ohitsjoe7: @oh_krista @dopehonduras maybe her phone got lost in her hair” 😂😂😂😂 her hairs a beast !!	joy	 lucky loved inlove fabulous calm 	-118.132013	33.971783	2014-09-09	5996
“@ohthatsterri_: i'm such a loner .. like my phone stay dry 😔”💯#truestory	sadness	 unloved embarrassed hopeless overwhelmed ashamed broken 	-84.393235	33.69464	2014-09-28	5997
“@onebritw0lfpack: my phone been even more shitty since this ios update. smh” agreed	sadness	 hopeless devastated ashamed awful sadness 	-96.621831	32.810963	2014-09-27	5998
“@parisblohm: sometimes i sit at my computer and do absolutely nothing.” it's really just something i stare at while i eat sometimes	sadness	 helpless embarrassed hopeless depressed miserable 	-75.165984	39.950465	2014-09-18	5999
“@prettyeyedtyy: am i the only person that utilizes my search bar on my phone?” yup	sadness	 embarrassed helpless alone unwanted regret 	-73.739811	40.732596	2014-09-03	6000
“@quanx_: i swear i'll restore this phone if ios8 come out today lol” you won't. 💀😂	sadness	 discouraged unloved embarrassed unappreciated neglected ignored 	-83.718397	33.931639	2014-09-09	6001
“@realauriginal: really sad i can't update to the ios8 but i don't feel like deleting my entire phone😒”@mney21	sadness	 conflicted unhappy unloved broken trapped 	-74.87065	40.182436	2014-09-18	6002
“@remistonehouse: i wish talking on the phone was still more of a thing”	sadness	 embarrassed unhappy awful useless down 	-80.379666	43.196676	2014-10-01	6003
"“@renekaingram: at&t, ship my iphone already😩”@att send this girl her damn phone!!!😤😤"	anger	 irritated pissed furious annoyed pissedoff frustrated 	-94.726885	32.51465	2014-09-29	6004
“@rolaand17: wtf i have like 7 apps left on my phone and i still don't have space for ios8”	sadness	 embarrassed useless unloved hopeless broken 	-118.004311	33.827295	2014-09-18	6005
“@sam_king96: @circusofowen answer your phone i'm sick of hearing your gay voicemail”	sadness	 ignored upset guilty hopeless ashamed 	-1.190637	53.121875	2014-09-10	6006
“@samolsn: i want to buy a new car. or laptop. or beer. fuck. something i don't have” why not a boat?	sadness	 conflicted broke broken undecided miserable hopeless 	-122.667165	45.420993	2014-09-12	6007
“@sawyerkipp: did anyone else notice that u2 downloaded their new album onto your phone with out you knowing??”	sadness	 betrayed unloved guilty ignored awful 	-97.967332	31.533841	2014-09-13	6008
"“@sexualturnons: every time my phone vibrates, i hope it's you.”"	sadness	 trapped ashamed useless hopeless sadness 	-79.895917	40.132764	2014-09-11	6009
“@shandathapanda: self timer on da camera for dem nudes”😂😂😂😂😂😂	disgust	 cheated defeated ugly disgust shame 	-82.12183	28.008802	2014-09-18	6010
“@shawnniwia: you mfs only have phone bills and maybe a car note”	trust	 optimism professional optimistic amused appreciated 	-100.28894	31.373198	2014-09-29	6011
“@shelbi_leigh: lol just got asked to homecoming 😂” he wouldn't give my phone back😒	sadness	 ashamed broke awful unloved ignored upset 	-90.871627	30.241047	2014-09-17	6012
"“@shutupdestinyx: brunas notifications wont stop coming to my phone , fml 😩 her shit is jumping !”didnt you stop it😩😂"	anger	 irritated annoyed pissed pissedoff mad 	-74.265953	40.706747	2014-09-24	6013
“@sophsophsophxx: i wish i never updated my phone to ios8 😡”waz wrong	sadness	 neglected broke hopeless alone broken sadness 	3.359939	6.512248	2014-09-20	6014
“@spanigga: i broke my phone 😂😭😭 that's what i get for always throwing it” lmfao bruh you cracked if?	sadness	 broke sadness down neglected ashamed devastated unloved 	-73.986718	40.927459	2014-09-08	6015
"“@spectacularbsf: tired of checking my phone and not seeing your name, i miss you.”"	sadness	 broken miserable upset sadness depressed 	-80.728878	32.182041	2014-09-28	6016
